customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,quarters,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
15532,AW00026531,Jeremy Reed,51,50 and above,New,5/23/2013,Q2,144,1,$27.00,2,2,$27.00,$27.00
15533,AW00026532,Angela Barnes,51,50 and above,Regular,9/7/2013,Q3,140,2,"$4,469.00",4,4,"$2,234.00",$279.00
15534,AW00026533,Xavier Mitchell,51,50 and above,Regular,8/15/2013,Q3,141,2,"$1,629.00",5,5,$814.00,$135.00
15535,AW00026534,Fernando Smith,46,40-49,Regular,8/30/2013,Q3,141,2,"$4,490.00",3,3,"$2,245.00",$299.00
15536,AW00026535,Kelly Perry,46,40-49,New,9/9/2013,Q3,140,1,$65.00,3,3,$65.00,$65.00
15537,AW00026536,Katherine Thomas,47,40-49,Regular,9/27/2013,Q3,140,2,"$4,514.00",4,4,"$2,257.00",$282.00
15538,AW00026537,Wyatt Perez,53,50 and above,Regular,9/23/2013,Q3,140,2,"$4,468.00",3,3,"$2,234.00",$279.00
15539,AW00026538,Warren Black,46,40-49,Regular,9/23/2013,Q3,140,2,"$4,464.00",3,3,"$2,232.00",$279.00
15540,AW00026539,Faith Hayes,52,50 and above,Regular,9/11/2013,Q3,140,2,"$4,469.00",5,5,"$2,234.00",$279.00
15541,AW00026540,Jada Sanchez,46,40-49,Regular,9/5/2013,Q3,140,2,"$4,468.00",3,3,"$2,234.00",$279.00
15542,AW00026541,Alexis Butler,41,40-49,New,5/19/2013,Q2,144,1,$25.00,1,1,$25.00,$25.00
15543,AW00026542,Jamie Torres,42,40-49,New,4/13/2013,Q2,145,1,$27.00,2,2,$27.00,$27.00
15544,AW00026543,Susan Guo,73,50 and above,New,2/15/2013,Q1,147,1,$14.00,3,3,$14.00,$14.00
15545,AW00026544,Riley Ramirez,42,40-49,New,5/8/2013,Q2,144,1,$21.00,1,1,$21.00,$21.00
15546,AW00026545,Taylor Ross,42,40-49,Regular,6/4/2013,Q2,143,2,"$2,822.00",3,3,"$1,411.00",$217.00
15547,AW00026546,Miguel Bennett,42,40-49,Regular,6/22/2013,Q2,143,2,"$2,847.00",4,4,"$1,423.00",$219.00
15548,AW00026547,Barbara Beck,74,50 and above,Regular,12/3/2013,Q4,137,2,"$1,408.00",4,4,$704.00,$78.00
15549,AW00026548,Casey Suarez,73,50 and above,Regular,12/19/2013,Q4,137,2,"$1,323.00",2,2,$661.00,$73.00
15550,AW00026549,Jamie Sanz,66,50 and above,Regular,12/5/2013,Q4,137,2,"$1,361.00",5,5,$680.00,$75.00
15551,AW00026550,Alex Morris,42,40-49,New,8/3/2013,Q3,141,1,$94.00,3,3,$94.00,$94.00
15552,AW00026551,Noah Moore,42,40-49,New,2/13/2013,Q1,147,1,$29.00,1,1,$29.00,$29.00
15553,AW00026552,Judith Turner,43,40-49,New,6/21/2013,Q2,143,1,$48.00,4,4,$48.00,$48.00
15554,AW00026553,Kayla Powell,43,40-49,New,12/14/2013,Q4,137,1,$69.00,3,3,$69.00,$69.00
15555,AW00026554,Michael Garcia,43,40-49,New,11/1/2013,Q4,138,1,$69.00,3,3,$69.00,$69.00
15556,AW00026555,Jeremy Perry,43,40-49,New,8/15/2013,Q3,141,1,$27.00,2,2,$27.00,$27.00
15557,AW00026556,Jeremy Cooper,44,40-49,New,5/18/2013,Q2,144,1,$36.00,3,3,$36.00,$36.00
15558,AW00026557,Katelyn Morgan,43,40-49,New,5/11/2013,Q2,144,1,$44.00,4,4,$44.00,$44.00
15559,AW00026558,Holly Garcia,70,50 and above,New,7/9/2013,Q3,142,1,$6.00,2,2,$6.00,$6.00
15560,AW00026559,Marshall Ye,71,50 and above,New,5/15/2013,Q2,144,1,$39.00,2,2,$39.00,$39.00
15561,AW00026560,Lindsey Shen,63,50 and above,Regular,12/1/2013,Q4,137,2,"$1,396.00",6,6,$698.00,$77.00
15562,AW00026561,Hannah Lewis,63,50 and above,Regular,12/15/2013,Q4,137,2,"$1,337.00",4,4,$668.00,$74.00
15563,AW00026562,Edward Wilson,67,50 and above,Regular,10/15/2013,Q4,139,2,"$1,925.00",5,5,$962.00,$120.00
15564,AW00026563,Keith She,67,50 and above,Regular,10/20/2013,Q4,139,2,"$1,957.00",3,3,$978.00,$122.00
15565,AW00026564,Franklin Chen,65,50 and above,New,1/28/2014,Q1,136,1,$49.00,3,3,$49.00,$49.00
15566,AW00026565,Gabriel Mitchell,66,50 and above,New,12/31/2013,Q4,137,1,$23.00,2,2,$23.00,$23.00
15567,AW00026566,Crystal Chen,60,50 and above,Regular,10/4/2013,Q4,139,2,"$2,016.00",5,5,"$1,008.00",$126.00
15568,AW00026567,Michele Rai,59,50 and above,Regular,12/1/2013,Q4,137,2,"$1,957.00",3,3,$978.00,$108.00
15569,AW00026568,Nancy Kovar,59,50 and above,Regular,12/24/2013,Q4,137,2,"$1,957.00",3,3,$978.00,$108.00
15570,AW00026569,Michelle Sanchez,64,50 and above,Regular,12/12/2013,Q4,137,2,"$1,938.00",3,3,$969.00,$107.00
15571,AW00026570,Hunter Gonzales,65,50 and above,Regular,12/13/2013,Q4,137,2,"$1,957.00",3,3,$978.00,$108.00
15572,AW00026571,Lacey Pal,65,50 and above,Regular,12/6/2013,Q4,137,2,"$1,938.00",3,3,$969.00,$107.00
15573,AW00026572,Jessica Russell,44,40-49,New,10/31/2012,Q4,151,1,1000,1,1,1000,1000
15574,AW00026573,Samantha Clark,45,40-49,New,2/4/2013,Q1,147,1,$69.00,3,3,$69.00,$69.00
15575,AW00026574,Jordan Allen,44,40-49,New,11/10/2013,Q4,138,1,$29.00,1,1,$29.00,$29.00
15576,AW00026575,Toni Gonzalez,44,40-49,Regular,6/16/2013,Q2,143,2,"$2,890.00",6,6,"$1,445.00",$222.00
15577,AW00026576,Kaitlyn Robinson,45,40-49,New,5/31/2013,Q2,144,1,$29.00,1,1,$29.00,$29.00
15578,AW00026577,Cindy Edwards,45,40-49,New,6/1/2013,Q2,143,1,$69.00,3,3,$69.00,$69.00
15579,AW00026578,Jeremy White,44,40-49,New,10/28/2013,Q4,139,1,$58.00,3,3,$58.00,$58.00
15580,AW00026579,Hunter Hayes,46,40-49,Regular,6/1/2013,Q2,143,2,"$2,840.00",5,5,"$1,420.00",$218.00
15581,AW00026580,Paige Ramirez,45,40-49,New,1/3/2014,Q1,136,1,$69.00,3,3,$69.00,$69.00
15582,AW00026581,Mariah Patterson,46,40-49,Regular,6/23/2013,Q2,143,2,"$2,822.00",3,3,"$1,411.00",$217.00
15583,AW00026582,Fernando Moore,47,40-49,New,11/21/2012,Q4,150,1,1000,1,1,1000,1000
15584,AW00026583,James Patterson,43,40-49,New,7/15/2013,Q3,142,1,$36.00,3,3,$36.00,$36.00
15585,AW00026584,Benjamin Alexander,44,40-49,New,1/29/2013,Q1,148,1,$34.00,2,2,$34.00,$34.00
15586,AW00026585,Alejandro Xu,63,50 and above,Regular,12/18/2013,Q4,137,2,"$1,903.00",2,2,$951.00,$100.00
15587,AW00026586,Alexandra Baker,43,40-49,New,7/16/2013,Q3,142,1,$29.00,1,1,$29.00,$29.00
15588,AW00026587,Mario Johnsen,63,50 and above,Regular,12/20/2013,Q4,137,2,"$1,920.00",4,4,$960.00,$106.00
15589,AW00026588,Dustin Pal,62,50 and above,Regular,12/11/2013,Q4,137,2,"$1,938.00",3,3,$969.00,$114.00
15590,AW00026589,Julie Tang,51,50 and above,Regular,12/4/2013,Q4,137,2,"$1,966.00",4,4,$983.00,$115.00
15591,AW00026590,Jorge Guo,61,50 and above,New,10/17/2013,Q4,139,1,$70.00,1,1,$70.00,$70.00
15592,AW00026591,Aimee Chen,56,50 and above,Regular,12/1/2013,Q4,137,2,"$1,957.00",3,3,$978.00,$115.00
15593,AW00026592,Brenda Lopez,50,50 and above,New,5/26/2013,Q2,144,1,$79.00,2,2,$79.00,$79.00
15594,AW00026593,Eduardo Campbell,54,50 and above,New,12/18/2013,Q4,137,1,$27.00,2,2,$27.00,$27.00
15595,AW00026594,Melissa Wood,57,50 and above,New,6/7/2013,Q2,143,1,$30.00,2,2,$30.00,$30.00
15596,AW00026595,Alyssa Bailey,63,50 and above,New,1/5/2014,Q1,136,1,$25.00,1,1,$25.00,$25.00
15597,AW00026596,Antonio Hayes,56,50 and above,New,6/9/2013,Q2,143,1,$36.00,3,3,$36.00,$36.00
15598,AW00026597,Madison Lewis,56,50 and above,New,1/9/2014,Q1,136,1,$69.00,3,3,$69.00,$69.00
15599,AW00026598,Charles Adams,56,50 and above,New,2/4/2013,Q1,147,1,$34.00,2,2,$34.00,$34.00
15600,AW00026599,Allison Reed,56,50 and above,New,2/11/2013,Q1,147,1,$29.00,1,1,$29.00,$29.00
15601,AW00026600,Michelle Gray,55,50 and above,Regular,6/23/2013,Q2,143,2,"$2,800.00",3,3,"$1,400.00",$215.00
15602,AW00026601,Kyle Gonzalez,50,50 and above,Regular,6/1/2013,Q2,143,2,"$2,862.00",5,5,"$1,431.00",$220.00
15603,AW00026602,Noah Yang,56,50 and above,Regular,8/31/2013,Q3,141,2,"$4,468.00",3,3,"$2,234.00",$319.00
15604,AW00026603,Sheila Ruiz,57,50 and above,Regular,9/18/2013,Q3,140,2,"$4,487.00",3,3,"$2,243.00",$299.00
15605,AW00026604,Elizabeth West,51,50 and above,Regular,9/16/2013,Q3,140,2,"$4,442.00",3,3,"$2,221.00",$296.00
15606,AW00026605,Brandon Foster,57,50 and above,New,1/25/2014,Q1,136,1,$27.00,2,2,$27.00,$27.00
15607,AW00026606,Hannah Harris,51,50 and above,Regular,6/26/2013,Q2,143,2,"$2,890.00",6,6,"$1,445.00",$240.00
15608,AW00026607,Natalie Powell,56,50 and above,Regular,6/2/2013,Q2,143,2,"$2,813.00",2,2,"$1,406.00",$234.00
15609,AW00026608,Aaron Nelson,45,40-49,Regular,6/23/2013,Q2,143,2,"$2,881.00",5,5,"$1,440.00",$240.00
15610,AW00026609,Abigail Kelly,47,40-49,Regular,9/14/2013,Q3,140,2,"$4,509.00",3,3,"$2,254.00",$300.00
15611,AW00026610,Mary Perez,57,50 and above,Regular,8/29/2013,Q3,141,2,"$4,509.00",3,3,"$2,254.00",$322.00
15612,AW00026611,Kayla Henderson,58,50 and above,Regular,9/15/2013,Q3,140,2,"$4,490.00",3,3,"$2,245.00",$299.00
15613,AW00026612,Janet Romero,59,50 and above,New,10/20/2013,Q4,139,1,$58.00,3,3,$58.00,$58.00
15614,AW00026613,Priscilla Lal,59,50 and above,New,1/19/2014,Q1,136,1,$139.00,4,4,$139.00,$139.00
15615,AW00026614,Richard Robinson,59,50 and above,Regular,6/12/2013,Q2,143,2,"$2,791.00",2,2,"$1,395.00",$232.00
15616,AW00026615,David Powell,59,50 and above,New,11/7/2012,Q4,150,1,1000,1,1,1000,1000
15617,AW00026616,Colin Goel,49,40-49,Regular,7/14/2013,Q3,142,2,"$2,800.00",3,3,"$1,400.00",$215.00
15618,AW00026617,Isaiah Peterson,59,50 and above,Regular,7/15/2013,Q3,142,2,"$2,881.00",5,5,"$1,440.00",$221.00
15619,AW00026618,Amanda Morris,60,50 and above,Regular,7/29/2013,Q3,142,2,"$2,826.00",3,3,"$1,413.00",$217.00
15620,AW00026619,Thomas Hill,60,50 and above,Regular,8/17/2013,Q3,141,2,"$2,972.00",3,3,"$1,486.00",$212.00
15621,AW00026620,Isabella Green,47,40-49,New,1/27/2011,Q1,172,1,699,1,1,699,699
15622,AW00026621,Sarah Wood,53,50 and above,New,10/1/2013,Q4,139,1,$29.00,1,1,$29.00,$29.00
15623,AW00026622,Jan Howard,52,50 and above,Regular,8/2/2013,Q3,141,2,"$2,820.00",3,3,"$1,410.00",$201.00
15624,AW00026623,Alexandra Ross,53,50 and above,Regular,8/7/2013,Q3,141,2,"$2,841.00",3,3,"$1,420.00",$202.00
15625,AW00026624,Elizabeth Russell,53,50 and above,Regular,8/25/2013,Q3,141,2,"$2,826.00",3,3,"$1,413.00",$201.00
15626,AW00026625,Lauren Barnes,47,40-49,Regular,8/14/2013,Q3,141,2,"$2,827.00",4,4,"$1,413.00",$201.00
15627,AW00026626,Dalton Taylor,53,50 and above,Regular,9/24/2013,Q3,140,2,"$2,891.00",6,6,"$1,445.00",$192.00
15628,AW00026627,Jose Alexander,52,50 and above,Regular,9/13/2013,Q3,140,2,"$2,791.00",2,2,"$1,395.00",$186.00
15629,AW00026628,Lucas Lee,93,50 and above,New,5/12/2013,Q2,144,1,$36.00,3,3,$36.00,$36.00
15630,AW00026629,Miranda Price,60,50 and above,New,2/16/2011,Q1,171,1,699,1,1,699,699
15631,AW00026630,Vanessa Powell,60,50 and above,New,4/21/2011,Q2,169,1,699,1,1,699,699
15632,AW00026631,Isaiah Stewart,60,50 and above,Regular,9/20/2013,Q3,140,2,"$2,813.00",2,2,"$1,406.00",$187.00
15633,AW00026632,Isabella Moore,54,50 and above,Regular,9/18/2013,Q3,140,2,"$2,848.00",3,3,"$1,424.00",$189.00
15634,AW00026633,Gabrielle Ward,59,50 and above,Regular,10/26/2013,Q4,139,2,"$2,883.00",6,6,"$1,441.00",$180.00
15635,AW00026634,Devin Walker,54,50 and above,Regular,11/18/2013,Q4,138,2,"$2,896.00",7,7,"$1,448.00",$160.00
15636,AW00026635,Jasmine Harris,61,50 and above,Regular,11/1/2013,Q4,138,2,"$2,840.00",5,5,"$1,420.00",$167.00
15637,AW00026636,Miguel Walker,61,50 and above,New,7/26/2013,Q3,142,1,$36.00,3,3,$36.00,$36.00
15638,AW00026637,Thomas Robinson,61,50 and above,New,1/2/2014,Q1,136,1,$58.00,3,3,$58.00,$58.00
15639,AW00026638,Olivia Flores,61,50 and above,Regular,9/2/2013,Q3,140,2,"$4,518.00",4,4,"$2,259.00",$301.00
15640,AW00026639,Riley Diaz,61,50 and above,New,8/4/2013,Q3,141,1,$49.00,2,2,$49.00,$49.00
15641,AW00026640,Eduardo Lopez,60,50 and above,Regular,8/16/2013,Q3,141,2,"$1,288.00",5,5,$644.00,$46.00
15642,AW00026641,Arturo Xie,60,50 and above,Regular,9/20/2013,Q3,140,2,"$4,464.00",3,3,"$2,232.00",$297.00
15643,AW00026642,Gabrielle Evans,62,50 and above,Regular,8/29/2013,Q3,141,2,"$4,490.00",3,3,"$2,245.00",$320.00
15644,AW00026643,Benjamin Miller,61,50 and above,New,5/27/2011,Q2,168,1,699,1,1,699,699
15645,AW00026644,Jenna Hernandez,56,50 and above,Regular,12/17/2013,Q4,137,2,"$2,805.00",4,4,"$1,402.00",$155.00
15646,AW00026645,Morgan Richardson,61,50 and above,Regular,12/8/2013,Q4,137,2,"$2,800.00",3,3,"$1,400.00",$155.00
15647,AW00026646,Jordyn Perry,45,40-49,Regular,12/12/2013,Q4,137,2,"$2,972.00",3,3,"$1,486.00",$165.00
15648,AW00026647,Jasmine Simmons,56,50 and above,Regular,12/5/2013,Q4,137,2,"$2,890.00",4,4,"$1,445.00",$160.00
15649,AW00026648,Riley Rogers,50,50 and above,New,11/5/2013,Q4,138,1,$27.00,2,2,$27.00,$27.00
15650,AW00026649,Emily Perry,50,50 and above,Regular,9/28/2013,Q3,140,2,"$4,433.00",2,2,"$2,216.00",$277.00
15651,AW00026650,Kevin Collins,62,50 and above,Regular,9/22/2013,Q3,140,2,"$4,455.00",2,2,"$2,227.00",$297.00
15652,AW00026651,Gregory Nara,39,30-39,Regular,12/2/2013,Q4,137,2,"$1,957.00",3,3,$978.00,$115.00
15653,AW00026652,Bruce Moreno,39,30-39,Regular,12/16/2013,Q4,137,2,"$1,938.00",3,3,$969.00,$114.00
15654,AW00026653,Kaylee Allen,39,30-39,Regular,12/1/2013,Q4,137,2,"$1,938.00",3,3,$969.00,$114.00
15655,AW00026654,Kathleen Jimenez,50,50 and above,New,1/15/2013,Q1,148,2,"$1,346.00",4,4,$673.00,$224.00
15656,AW00026655,Kelvin Sharma,50,50 and above,New,1/6/2013,Q1,148,2,"$1,323.00",2,2,$661.00,$220.00
15657,AW00026656,Amanda Hall,51,50 and above,New,1/21/2013,Q1,148,2,"$1,346.00",5,5,$673.00,$224.00
15658,AW00026657,Lucas Hughes,45,40-49,New,1/15/2013,Q1,148,2,"$1,358.00",3,3,$679.00,$226.00
15659,AW00026658,Darryl Liang,51,50 and above,New,1/11/2013,Q1,148,2,"$1,391.00",5,5,$695.00,$231.00
15660,AW00026659,Katrina Yuan,49,40-49,New,1/11/2014,Q1,136,1,$70.00,1,1,$70.00,$70.00
15661,AW00026660,Kern Sutton,52,50 and above,Regular,9/29/2013,Q3,140,2,"$1,957.00",3,3,$978.00,$139.00
15662,AW00026661,Dawn Zhu,52,50 and above,Regular,10/19/2013,Q4,139,2,"$1,912.00",3,3,$956.00,$127.00
15663,AW00026662,Lori Alvarez,51,50 and above,Regular,10/27/2013,Q4,139,2,"$1,938.00",3,3,$969.00,$138.00
15664,AW00026663,Joanna Serrano,53,50 and above,Regular,10/26/2013,Q4,139,2,"$1,976.00",6,6,$988.00,$141.00
15665,AW00026664,Amy Zhu,52,50 and above,New,3/27/2013,Q1,146,1,$124.00,2,2,$124.00,$124.00
15666,AW00026665,J?®sus Vazquez,52,50 and above,New,5/25/2013,Q2,144,1,$79.00,2,2,$79.00,$79.00
15667,AW00026666,Ashlee Beck,51,50 and above,New,1/5/2013,Q1,148,2,"$1,337.00",4,4,$668.00,$267.00
15668,AW00026667,Jillian Patel,50,50 and above,New,2/10/2013,Q1,147,2,"$1,391.00",5,5,$695.00,$231.00
15669,AW00026668,Toni Madan,53,50 and above,New,4/4/2013,Q2,145,1,$120.00,2,2,$120.00,$120.00
15670,AW00026669,Curtis Zeng,53,50 and above,New,5/15/2013,Q2,144,1,$124.00,2,2,$124.00,$124.00
15671,AW00026670,Jerry Johnsen,52,50 and above,New,6/5/2013,Q2,143,1,$70.00,1,1,$70.00,$70.00
15672,AW00026671,Arthur Patel,52,50 and above,New,10/5/2013,Q4,139,1,$70.00,1,1,$70.00,$70.00
15673,AW00026672,Kelli Sharma,48,40-49,New,10/26/2013,Q4,139,1,$124.00,2,2,$124.00,$124.00
15674,AW00026673,Austin Alexander,54,50 and above,New,2/15/2013,Q1,147,2,"$1,505.00",5,5,$752.00,$250.00
15675,AW00026674,Ashley Jackson,66,50 and above,New,7/18/2013,Q3,142,1,$69.00,3,3,$69.00,$69.00
15676,AW00026675,Natalie King,63,50 and above,New,7/19/2013,Q3,142,1,$69.00,3,3,$69.00,$69.00
15677,AW00026676,Emily Jenkins,62,50 and above,Regular,12/27/2013,Q4,137,2,"$2,805.00",4,4,"$1,402.00",$155.00
15678,AW00026677,William Johnson,63,50 and above,New,9/19/2013,Q3,140,1,$30.00,2,2,$30.00,$30.00
15679,AW00026678,Miranda Hughes,63,50 and above,New,8/2/2013,Q3,141,1,$5.00,1,1,$5.00,$5.00
15680,AW00026679,Noah Perry,64,50 and above,New,7/15/2013,Q3,142,1,$30.00,2,2,$30.00,$30.00
15681,AW00026680,Melissa Powell,58,50 and above,New,4/30/2013,Q2,145,1,$32.00,3,3,$32.00,$32.00
15682,AW00026681,Zachary Jackson,64,50 and above,Regular,12/6/2013,Q4,137,2,"$2,813.00",2,2,"$1,406.00",$156.00
15683,AW00026682,Richard Diaz,55,50 and above,New,8/16/2013,Q3,141,1,$64.00,3,3,$64.00,$64.00
15684,AW00026683,Mariah Simmons,49,40-49,Regular,9/17/2013,Q3,140,2,"$1,270.00",5,5,$635.00,$45.00
15685,AW00026684,Dustin Andersen,54,50 and above,Regular,9/6/2013,Q3,140,2,"$4,468.00",3,3,"$2,234.00",$297.00
15686,AW00026685,Noah Baker,44,40-49,New,10/12/2013,Q4,139,1,$25.00,1,1,$25.00,$25.00
15687,AW00026686,Christian Washington,50,50 and above,New,10/20/2013,Q4,139,1,$40.00,2,2,$40.00,$40.00
15688,AW00026687,Marshall Xu,55,50 and above,New,7/2/2013,Q3,142,1,$25.00,1,1,$25.00,$25.00
15689,AW00026688,Brittney Xu,50,50 and above,New,3/30/2013,Q1,146,1,$65.00,3,3,$65.00,$65.00
15690,AW00026689,Arthur Gill,56,50 and above,New,8/5/2013,Q3,141,1,$97.00,4,4,$97.00,$97.00
15691,AW00026690,Alexia Bennett,55,50 and above,New,5/26/2013,Q2,144,1,$133.00,4,4,$133.00,$133.00
15692,AW00026691,Tina Suri,55,50 and above,New,2/19/2013,Q1,147,1,$29.00,1,1,$29.00,$29.00
15693,AW00026692,Isabella Brown,53,50 and above,Regular,10/7/2013,Q4,139,2,"$1,266.00",5,5,$633.00,$45.00
15694,AW00026693,Charles Perez,58,50 and above,New,3/3/2013,Q1,146,1,$7.00,2,2,$7.00,$7.00
15695,AW00026694,Aaron Hughes,64,50 and above,Regular,9/1/2013,Q3,140,2,"$4,456.00",5,5,"$2,228.00",$318.00
15696,AW00026695,Jocelyn Diaz,63,50 and above,Regular,9/20/2013,Q3,140,2,"$4,524.00",5,5,"$2,262.00",$323.00
15697,AW00026696,Robyn Suarez,64,50 and above,New,4/28/2013,Q2,145,1,$69.00,3,3,$69.00,$69.00
15698,AW00026697,Manuel Arun,40,40-49,New,5/2/2013,Q2,144,1,$29.00,1,1,$29.00,$29.00
15699,AW00026698,Brooke Rivera,56,50 and above,Regular,9/9/2013,Q3,140,2,"$4,442.00",3,3,"$2,221.00",$317.00
15700,AW00026699,Joan Coleman,52,50 and above,New,4/30/2013,Q2,145,1,$64.00,3,3,$64.00,$64.00
15701,AW00026700,Sydney Ramirez,52,50 and above,New,4/26/2013,Q2,145,1,$7.00,2,2,$7.00,$7.00
15702,AW00026701,Katherine Hill,52,50 and above,New,4/2/2013,Q2,145,1,$40.00,2,2,$40.00,$40.00
15703,AW00026702,Cynthia Arun,52,50 and above,New,6/23/2013,Q2,143,1,$69.00,3,3,$69.00,$69.00
15704,AW00026703,Wyatt Miller,57,50 and above,Regular,9/15/2013,Q3,140,2,"$4,468.00",3,3,"$2,234.00",$319.00
15705,AW00026704,Frank Alvarez,52,50 and above,New,11/12/2013,Q4,138,1,$34.00,2,2,$34.00,$34.00
15706,AW00026705,Eric Jenkins,52,50 and above,Regular,9/28/2013,Q3,140,2,"$4,455.00",2,2,"$2,227.00",$318.00
15707,AW00026706,Bailey Mitchell,59,50 and above,New,3/13/2013,Q1,146,1,$7.00,2,2,$7.00,$7.00
15708,AW00026707,Sydney Brooks,48,40-49,New,7/19/2013,Q3,142,1,$34.00,2,2,$34.00,$34.00
15709,AW00026708,Katherine Washington,58,50 and above,Regular,9/10/2013,Q3,140,2,"$4,504.00",5,5,"$2,252.00",$300.00
15710,AW00026709,Mary King,64,50 and above,New,10/10/2013,Q4,139,1,$69.00,3,3,$69.00,$69.00
15711,AW00026710,Jan Green,64,50 and above,New,7/16/2012,Q3,154,1,2071,1,1,2071,2071
15712,AW00026711,Mya Bryant,64,50 and above,New,7/11/2012,Q3,154,1,2049,1,1,2049,2049
15713,AW00026712,Ashley Wilson,60,50 and above,New,7/31/2013,Q3,142,1,$43.00,3,3,$43.00,$43.00
15714,AW00026713,Stephanie Edwards,66,50 and above,New,6/5/2013,Q2,143,1,$58.00,3,3,$58.00,$58.00
15715,AW00026714,Angela Long,66,50 and above,New,5/18/2013,Q2,144,1,$36.00,3,3,$36.00,$36.00
15716,AW00026715,Gabriella Bell,66,50 and above,New,10/9/2013,Q4,139,1,$69.00,3,3,$69.00,$69.00
15717,AW00026716,Megan Smith,84,50 and above,New,11/28/2013,Q4,138,1,$69.00,3,3,$69.00,$69.00
15718,AW00026717,David Simpson,79,50 and above,New,7/7/2012,Q3,154,1,2071,1,1,2071,2071
15719,AW00026718,Richard Flores,78,50 and above,Regular,9/9/2013,Q3,140,2,"$4,478.00",5,5,"$2,239.00",$319.00
15720,AW00026719,Tamara Li,60,50 and above,New,7/17/2013,Q3,142,1,$128.00,5,5,$128.00,$128.00
15721,AW00026720,Seth Watson,60,50 and above,New,8/8/2013,Q3,141,1,$69.00,3,3,$69.00,$69.00
15722,AW00026721,Paula Jimenez,59,50 and above,New,8/14/2013,Q3,141,1,$58.00,3,3,$58.00,$58.00
15723,AW00026722,Alexandra McDonald,54,50 and above,New,3/2/2013,Q1,146,1,$34.00,2,2,$34.00,$34.00
15724,AW00026723,Devin Kelly,54,50 and above,Regular,9/27/2013,Q3,140,2,"$4,467.00",4,4,"$2,233.00",$319.00
15725,AW00026724,Sydney Edwards,65,50 and above,New,7/19/2012,Q3,154,1,2049,1,1,2049,2049
15726,AW00026725,Alexis Smith,66,50 and above,New,7/18/2012,Q3,154,1,2049,1,1,2049,2049
15727,AW00026726,Danielle Rivera,66,50 and above,New,7/20/2012,Q3,154,1,2071,1,1,2071,2071
15728,AW00026727,Jose Clark,66,50 and above,Regular,8/30/2013,Q3,141,2,"$4,482.00",5,5,"$2,241.00",$344.00
15729,AW00026728,Elijah Roberts,61,50 and above,Regular,8/31/2013,Q3,141,2,"$4,455.00",5,5,"$2,227.00",$342.00
15730,AW00026729,Brian Gray,67,50 and above,Regular,9/22/2013,Q3,140,2,"$4,442.00",3,3,"$2,221.00",$317.00
15731,AW00026730,Rachel Sanchez,68,50 and above,New,10/7/2013,Q4,139,1,$5.00,1,1,$5.00,$5.00
15732,AW00026731,Ethan Clark,68,50 and above,New,7/30/2012,Q3,154,1,2049,1,1,2049,2049
15733,AW00026732,Martin Rienstra,62,50 and above,New,9/20/2013,Q3,140,1,$89.00,3,3,$89.00,$89.00
15734,AW00026733,Benjamin Smith,63,50 and above,New,10/22/2013,Q4,139,1,$93.00,4,4,$93.00,$93.00
15735,AW00026734,Morgan Powell,63,50 and above,New,7/12/2012,Q3,154,1,2049,1,1,2049,2049
15736,AW00026735,Grace White,69,50 and above,New,7/14/2012,Q3,154,1,2071,1,1,2071,2071
15737,AW00026736,Lacey Xu,70,50 and above,New,2/15/2013,Q1,147,1,$25.00,2,2,$25.00,$25.00
15738,AW00026737,Katherine Young,70,50 and above,New,5/31/2013,Q2,144,1,$69.00,3,3,$69.00,$69.00
15739,AW00026738,Katherine Simmons,54,50 and above,New,11/30/2013,Q4,138,1,$34.00,2,2,$34.00,$34.00
15740,AW00026739,Corey Shen,56,50 and above,New,3/4/2013,Q1,146,1,$62.00,3,3,$62.00,$62.00
15741,AW00026740,Donald Lopez,51,50 and above,Regular,10/7/2013,Q4,139,2,"$1,938.00",3,3,$969.00,$138.00
15742,AW00026741,Nichole Pal,52,50 and above,New,8/12/2013,Q3,141,1,$70.00,1,1,$70.00,$70.00
15743,AW00026742,James Collins,93,50 and above,New,10/2/2013,Q4,139,1,$70.00,1,1,$70.00,$70.00
15744,AW00026743,Derek Chande,58,50 and above,New,2/20/2013,Q1,147,2,"$1,372.00",5,5,$686.00,$228.00
15745,AW00026744,Mitchell Yuan,52,50 and above,Regular,10/24/2013,Q4,139,2,"$1,938.00",3,3,$969.00,$129.00
15746,AW00026745,Valerie Huang,57,50 and above,Regular,10/4/2013,Q4,139,2,"$1,932.00",4,4,$966.00,$138.00
15747,AW00026746,Amber Adams,53,50 and above,Regular,10/9/2013,Q4,139,2,"$2,001.00",5,5,"$1,000.00",$142.00
15748,AW00026747,Candice Cai,53,50 and above,Regular,10/13/2013,Q4,139,2,"$1,938.00",3,3,$969.00,$138.00
15749,AW00026748,Stacey She,54,50 and above,New,2/20/2013,Q1,147,2,"$1,358.00",3,3,$679.00,$226.00
15750,AW00026749,Rafael Sun,53,50 and above,New,1/29/2013,Q1,148,2,"$1,323.00",2,2,$661.00,$264.00
15751,AW00026750,Randall Alvarez,60,50 and above,Regular,10/15/2013,Q4,139,2,"$1,938.00",3,3,$969.00,$149.00
15752,AW00026751,Mallory Serrano,54,50 and above,Regular,10/14/2013,Q4,139,2,"$1,903.00",2,2,$951.00,$146.00
